dc_identifier_s,dc_title_s,dc_description_s,dc_creator_sm,dc_publisher_sm,dc_rights_s,dct_provenance_s,dct_references_s,layer_slug_s,layer_geom_type_s,layer_modified_dt,dc_format_s,dc_language_s,dc_type_s,dc_subject_sm,dct_isPartOf_sm,dct_issued_s,dct_temporal_sm,dct_spatial_sm,solr_geom,centroid_s,solr_year_i
2CF9881B-4238-4FAB-B0D2-12F55AE37F0B,"Land Use (Future)  Eau Claire County, Wisconsin, 2017","This polygon data layer represents future land use for Eau Claire County, Wisconsin in 2017. It is a feature class within the geodatabase, EauClaire_Future_LandUse_2017.gdb. The features included in this geodatabase are 'FarmlandPreservation', 'GoldenTriangle_AEA', 'Groundwater_Protection_District', and 'Zoning'.",[u'Eau Claire County Land Information                  Division'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/EauClaire_Future_LandUse_2017.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/2CF9881B-4238-4FAB-B0D2-12F55AE37F0B/formatters/xml""}",2CF9881B-4238-4FAB-B0D2-12F55AE37F0B,Polygon,2018-01-04T22:38:07Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Land Use', u'Planning']",Wisconsin Counties Open Data,6/29/17,2017,"[u'Eau Claire County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-91.657742, -90.918125, 44.864224, 44.588316)","44.72627,-91.2879335",2017
2BC40947-4117-4E27-AE45-8F2D9F2E4130,"Hydro (Polygon and Line) Manitowoc County, Wisconsin, 2017","These polygon and line data layers represent hydrography for Manitowoc County, Wisconsin in 2017. They are feature classes within the geodatabase 'Manitowoc_Hydro_2017.gdb'. The features included in this geodatabase are 'Lake_Michigan', 'Lakes_1acre', 'Major_Streams', and 'Stream_Fills'.",[u'Manitowoc County Land Records/GIS Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Manitowoc_Hydro_2017.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/2BC40947-4117-4E27-AE45-8F2D9F2E4130/formatters/xml""}",2BC40947-4117-4E27-AE45-8F2D9F2E4130,Polygon,2018-01-04T22:40:14Z,Geodatabase,English,Dataset,"[u'Inland Waters', u'Hydrography']",Wisconsin Counties Open Data,3/31/17,2017,"[u'Manitowoc County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.052029, -87.541093, 44.323709, 43.891702)","44.1077055,-87.796561",2017
EF5D56BB-FBD4-4997-9533-988FB9B22D2F,"Recreation LaCrosse County, Wisconsin, YE2016","This polygon data layer represents recreation for La Crosse County, Wisconsin at year-end 2016. It is a feature class within the geodatabase LaCrosse_Recreation_YE2016.gdb.[Outdoor Recreation parcel mapping of La Crosse County, Wisconsin represented in a GIS spatial database. Areas mapped include all rural areas, unincorporated municipalities, incorporated municipalities in La Crosse County. La Crosse County utilized the tax parcels shapefile and taxdata system to map the recreational area. Spatial (positional) accuracy ranges in value depending on the source data. Areas lacking monumentation and/or survey records may not be accurate. This mapping provides a useful representation of the geometry and topology of recreational area parcels. It is not meant to be used for the determination of land ownership or be in any way a substitute for a land survey.]",[u'La Crosse County Land Records GIS                  Department'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/LaCrosse_Recreation_YE2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/EF5D56BB-FBD4-4997-9533-988FB9B22D2F/formatters/xml""}",EF5D56BB-FBD4-4997-9533-988FB9B22D2F,Polygon,2018-01-04T22:38:31Z,Geodatabase,English,Dataset,"[u'Society', u'Parks', u'Recreation', u'Open spaces']",Wisconsin Counties Open Data,3/22/17,2016,"[u'La Crosse County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-91.412572, -90.907536, 44.079314, 43.720827)","43.9000705,-91.160054",2016
E5D44ADA-DE2C-45E8-8C0A-27BF65B3DE80,"Addresses Green Lake County, Wisconsin, YE2016","This point data layer represents addresses for Green Lake County, Wisconsin at year-end 2016. It is a feature class within the geodatabase GreenLake_Addresses_YE2016.gdb",[u'Green Lake County Land Use Planning and Zoning                  Department'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/GreenLake_Addresses_YE2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/E5D44ADA-DE2C-45E8-8C0A-27BF65B3DE80/formatters/xml""}",E5D44ADA-DE2C-45E8-8C0A-27BF65B3DE80,Point,2018-01-04T22:40:26Z,Geodatabase,English,Dataset,"[u'Location', u'Street addresses']",Wisconsin Counties Open Data,2/14/17,2016,"[u'Green Lake County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-89.39517, -88.764081, 44.069442, 43.536578)","43.80301,-89.0796255",2016
1F4842BD-E020-4FBF-A5F7-9DDF111405A6,"Parcels Fond du Lac County, Wisconsin 2016","This polygon data layer represents parcels for Fond du Lac County, Wisconsin in 2016. It is a feature class within the geodatabase, Fond_du_Lac_Parcels_2016.gdb. The features included in this geodatabase are 'AIRPORT', 'FLOODPLAIN', and 'SHORELAND'.",[u'Fond du Lac County Land Information                  Department'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Fond_du_Lac_Parcels_2016.zip"",""http://schema.org/url"":""http://www.fdlco.wi.gov/departments/departments-f-m/land-information/data-download"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/1F4842BD-E020-4FBF-A5F7-9DDF111405A6/formatters/xml""}",1F4842BD-E020-4FBF-A5F7-9DDF111405A6,Polygon,2018-01-04T22:38:11Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Real property', u'Land ownership']",Wisconsin Counties Open Data,6/1/16,2016,"[u'Fond du Lac County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.88647, -88.158539, 43.937631, 43.542525)","43.740078,-88.5225045",2016
3B4E7A89-1065-4870-A83B-039E802F975E,"Buildings Portage County, Wisconsin, YE2016","This point data layer represents buildings for Portage County, Wisconsin at year-end 2016. It is a feature class within the geodatabase, Portage_Buildings_YE2016. [This file contains point data representing buildings placed based upon aerial photography. The points are attributed with address information with both County names and 911 ani/ali verified names. The points are also attributed with emergency service numbers and municipality.]",[u'Portage County Planning and Zoning'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Portage_Buildings_YE2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/3B4E7A89-1065-4870-A83B-039E802F975E/formatters/xml""}",3B4E7A89-1065-4870-A83B-039E802F975E,Point,2018-01-04T22:38:35Z,Geodatabase,English,Dataset,"[u'Structure', u'Buildings']",Wisconsin Counties Open Data,4/25/17,2016,"[u'Portage County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-89.845439, -89.222651, 44.68545, 44.243542)","44.464496,-89.534045",2016
13A44D19-D035-43AE-B73C-1ED67CABEFCB,"Hydro (Polygon and Line) Sauk County, Wisconsin, YE2016","These polygon and line data layers represent hydrography for Sauk County, Wisconsin at year-end 2016. It is a featuer class within the geodatabase, Sauk_Hydro_YE2016.gdb. The feature layers included in this geodatabase are 'SAUK_HYDRO_YE2016_LINE' and 'SAUK_HYDRO_YE2016_POLY'.",[u'Sauk County Land Information/GIS Department'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Sauk_Hydro_YE2016.zip"",""http://schema.org/url"":""http://data-saukgis.opendata.arcgis.com/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/13A44D19-D035-43AE-B73C-1ED67CABEFCB/formatters/xml""}",13A44D19-D035-43AE-B73C-1ED67CABEFCB,Polygon,2018-01-04T22:37:12Z,Geodatabase,English,Dataset,"[u'Health', u'Inland Waters', u'Hydrography']",Wisconsin Counties Open Data,3/23/17,2016,"[u'Sauk County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-90.31241, -89.593692, 43.644975, 43.141726)","43.3933505,-89.953051",2016
F4B6A3EF-113C-411A-89CA-DDA40F96BA87,"Zoning Waupaca County, Wisconsin, 2017","These polygon data layers represent zoning for Waupaca County, Wisconsin in 2017. They are feature classes within the geodatabase 'Waupaca_Zoning_2017.gdb'. The features included in this geodatabase are 'FARMLAND', 'FLOODPLAIN', 'GENERAL', and 'SHORELAND.'",[u'Waupaca County Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Waupaca_Zoning_2017.zip"",""http://schema.org/url"":""http://data-waupacacounty.opendata.arcgis.com/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/F4B6A3EF-113C-411A-89CA-DDA40F96BA87/formatters/xml""}",F4B6A3EF-113C-411A-89CA-DDA40F96BA87,Polygon,2018-01-04T22:39:39Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Zoning']",Wisconsin Counties Open Data,3/27/17,2017,"[u'Waupaca County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-89.227695, -88.604954, 44.682074, 44.241825)","44.4619495,-88.9163245",2017
123432F0-692C-496E-96F8-3ED1906E6A30,"Addresses Brown County, Wisconsin 2016","This point data layer represents addresses for Brown County, Wisconsin in 2016. It is a feature class within the geodatabase, Brown_Adresses_2016.gdb. [ The Address point map layer captures every adddress location along with common names (business name, landmark name, or other common name associated with the address or location). Addresses with alternate 'common names' are noted with a subtype code 2, and there is some further classification of the type in the 'Symbol' and 'Useage' attribute fields. There is both an address number, which is feature-linked to annotation text on the map, as well as the full address (concatenated address number with street name). The address data were collected from many sources, some more accurate than others. To help account for accuracy, there are a 3 attribute fields to help us track and refine accuracy both in terms of location and tabular quality: First, the OnBuilding code indicates whether the address has been accurately located onto a structure identified by aerial orthophotography. Second, the 'Accuracy' code indicateds whether the CommonName (business name,etc) has been verified by County 911 staff (Note: 911 staff primarily focuses on subtype 2, the Common Names, because other general address locations are found through street centerline address ranges). Third, the source of the data is logged, especially for business information. The other fields are maintained as needed for use by the 911 and Sheriffs Dept. This address/common place point layer is maintained by Brown County Property Listing, GIS, Planning, and E-911 staff. Sources include the municipalities who assign address numbers, and other business listing databases. ]",[u'Brown County Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Brown_Addresses_2016.zip"",""http://schema.org/url"":""http://www.co.brown.wi.us/departments/?department=85713eda4cdc&subdepartment=89ce08984446"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/123432F0-692C-496E-96F8-3ED1906E6A30/formatters/xml""}",123432F0-692C-496E-96F8-3ED1906E6A30,Point,2018-01-04T22:39:28Z,Geodatabase,English,Dataset,"[u'Location', u'Street addresses']",Wisconsin Counties Open Data,6/21/16,2016,"[u'Brown County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.257849, -87.762152, 44.680135, 44.240096)","44.4601155,-88.0100005",2016
D1363FBD-B4D6-47E3-AA3A-C16243EDDAE9,"Trails Waukesha County, Wisconsin, 2017","These line data layers represent trails for Waukesha County, Wisconsin in 2017. They are feature classes within the geodatabase, Waukesha_Trails_2017.gdb. The features included in the geodatabase are 'County_Trails', 'Existing_Trails', and 'Proposed_Trails'.",[u'Waukesha County Land Information System'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Waukesha_Trails_2017.zip"",""http://schema.org/url"":""http://maps-waukeshacounty.opendata.arcgis.com/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/D1363FBD-B4D6-47E3-AA3A-C16243EDDAE9/formatters/xml""}",D1363FBD-B4D6-47E3-AA3A-C16243EDDAE9,Line,2018-01-04T22:39:30Z,Geodatabase,English,Dataset,"[u'Society', u'Recreation', u'Trails']",Wisconsin Counties Open Data,5/2/17,2017,"[u'Waukesha County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.671705, -87.93948, 43.32357, 42.773677)","43.0486235,-88.3055925",2017
8CEFAA46-E674-4C8A-AD5E-DAEB7C3C18A0,"Historic Sites Brown County, Wisconsin 2016","This polygon data layer represents historical sites for Brown County, Wisconsin in 2016. It is a feature class within the geodatabase, Brown_HistoricSites_2016.gdb.[ Building footprint data was mapped out using aerial orthophotography by the aerial photo contractor as part of the project (but this option was paid for by interested municipalities). Brown County does not maintain or update building footprint data. In 2000, these municipalities included the City of Green Bay and the Village of Suamico. In 2010, several more communities opted to have building footprints created. Because of the various years of data, each building feature is coded with a 'DateCaptured' field.]",[u'Brown County Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Brown_HistoricSites_2016.zip"",""http://schema.org/url"":""http://www.co.brown.wi.us/departments/?department=85713eda4cdc&subdepartment=89ce08984449"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/8CEFAA46-E674-4C8A-AD5E-DAEB7C3C18A0/formatters/xml""}",8CEFAA46-E674-4C8A-AD5E-DAEB7C3C18A0,Polygon,2018-01-04T22:38:24Z,Geodatabase,English,Dataset,"[u'Society', u'Historical sites', u'Historic places']",Wisconsin Counties Open Data,6/21/16,2016,"[u'Brown County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.257849, -87.762152, 44.680135, 44.240096)","44.4601155,-88.0100005",2016
6D6007A6-D17F-4C37-9E35-47224FD6BBA4,"Zoning Oneida County, Wisconsin, 2017","This polygon data layer represents zoning for Oneida County, Wisconsin in 2017. It is a feature class within the geodatabase, Oneida_Zoning_2017.gdb. The features included in this geodatabase are 'GENERAL' and 'SHORELAND'.",[u'Oneida County Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Oneida_Zoning_2017.zip"",""http://schema.org/url"":""http://oneida.ncwrpc.info/"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/6D6007A6-D17F-4C37-9E35-47224FD6BBA4/formatters/xml""}",6D6007A6-D17F-4C37-9E35-47224FD6BBA4,Polygon,2018-01-04T22:39:28Z,Geodatabase,English,Dataset,"[u'Planning and Cadastral', u'Zoning']",Wisconsin Counties Open Data,2/20/17,2017,"[u'Oneida County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-90.045995, -89.043559, 45.90106, 45.466051)","45.6835555,-89.544777",2017
035106BF-C94E-47A3-A751-D35979FF4535,"Roads Calumet County, Wisconsin, 2015","This line data layer represents roads for Calumet County, Wisconsin in 2015. [This data represents the centerlines of all roads in Calumet County. The data is used in nearly all aspects of the Land Information Office and is updated almost every day. Updates are performed using source documents (surveys, plats, etc) along with any available aerial imagery.]",[u'Calumet County Land Information'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Calumet_Roads_2015.zip"",""http://schema.org/url"":""http://calumetmaps.com/data.html"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/035106BF-C94E-47A3-A751-D35979FF4535/formatters/xml""}",035106BF-C94E-47A3-A751-D35979FF4535,Line,2018-01-04T22:37:56Z,Shapefile,English,Dataset,"[u'Transportation', u'Roads', u'Streets']",Wisconsin Counties Open Data,1/1/15,2015,"[u'Calumet County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-88.404872, -88.03895, 44.244102, 43.891091)","44.0675965,-88.221911",2015
D878E14E-E2EA-48FD-9230-CF805A278AF8,"Roads Monroe County, Wisconsin, YE2016","This line data layer represents roads for Monroe County, Wisconsin at year-end 2016. It is a feature class within the geodatabase 'Monroe_Roads_YE2016.gdb'.",[u'Monroe County Land Information Office'],,Public,Wisconsin,"{""http://schema.org/downloadUrl"":""https://gisdata.wisc.edu/public/Monroe_Roads_YE2016.zip"",""http://www.isotc211.org/schemas/2005/gmd/"":""http://64.90.181.107/geonetwork/srv/api/records/D878E14E-E2EA-48FD-9230-CF805A278AF8/formatters/xml""}",D878E14E-E2EA-48FD-9230-CF805A278AF8,Line,2018-01-04T22:39:07Z,Geodatabase,English,Dataset,"[u'Transportation', u'Roads', u'Streets']",Wisconsin Counties Open Data,3/28/17,2016,"[u'Monroe County, Wisconsin, United States', u'Wisconsin, United States']","ENVELOPE(-90.973374, -90.309955, 44.160714, 43.72334)","43.942027,-90.6416645",2016
