dc_identifier_s,dc_title_s,dc_description_s,dc_rights_s,dc_format_s,dc_language_s,dc_type_s,dc_publisher_sm,dc_subject_sm,dc_publisher_sm__002,dc_creator_sm,dct_provenance_s,dct_references_s,dct_isPartOf_sm,dct_spatial_sm__001|dct_spatial_sm__002|dct_spatial_sm__003|dct_spatial_sm__004|dct_spatial_sm__005|dct_spatial_sm__006|dct_spatial_sm__007|dct_spatial_sm__008|dct_spatial_sm__009|dct_spatial_sm__010,dc_relation_sm,dct_temporal_sm__001,layer_slug_s,layer_geom_type_s,layer_modified_dt,thumbnail_path_ss,centroid_s,solr_geom,solr_year_i
29fd74cd-6be2-41e6-923b-c5e028d4e987,"Soil map, Indiana, Tipton County Sheet","Shows soil types classification by colors and symbols.; ""Field Operations, Bureau of Soils, 1912.""; ""A. Hoehn & Co. Lith. Baltimore, Md."" Scale 1:63,360. 1 inch = 1 mile.",Public,JPEG,English,Image,The Bureau,Thematic maps|Soils,,"Hurst,  Lewis A.(Lewis Alexander), 1874-cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00251"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00251""}",Indiana Historic Maps,"Tipton County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4927243|http://sws.geonames.org/4921868,1912?,29fd74cd-6be2-41e6-923b-c5e028d4e987,Paper Map,2017-12-8T14:40:7Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00251,"40.31,-86.055","ENVELOPE(-86.25, -85.86, 40.41, 40.21)",1912
a55c277b-3274-4be8-a737-f9b22be003d9,"Soil map, Vermillion County, Indiana","Shows soil types classification by colors and symbols.; ""Field Operations, Bureau of Chemistry and Soils.""; ""Lith. A. Hoen & co., Inc."" Scale 1:63,360. 1 inch = 1 mile.",Public,JPEG,English,Image,The Bureau,Thematic maps|Soils,,"Buckhannan,  W. H.(William Henry), 1901-cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00220"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00220""}",Indiana Historic Maps,"Vermillion County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4266252|http://sws.geonames.org/4921868,1930?,a55c277b-3274-4be8-a737-f9b22be003d9,Paper Map,2017-12-8T14:40:7Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00220,"39.88,-87.455","ENVELOPE(-87.53, -87.38, 40.15, 39.61)",1930
dec4c4af-fbac-4592-b924-1dc8c1da9560,"Soil map, Indiana, Hamilton County","""A. Hoen & Co. Lith. Baltimore, Md.""; Includes legend in margins. Scale 1:63,360. 1 inch = 1 mile.",Public,JPEG,English,Image,"U.S. Dept. of Agriculture, Bureau of Soils",Thematic maps|Soils,,"Hurst,  Lewis A.(Lewis Alexander), 1874-cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00216"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00216""}",Indiana Historic Maps,"Hamilton County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4921085|http://sws.geonames.org/4921868,1912,dec4c4af-fbac-4592-b924-1dc8c1da9560,Paper Map,2017-12-8T14:40:7Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00216,"40.07,-86.05","ENVELOPE(-86.25, -85.85, 40.21, 39.93)",1912
55de470d-b256-4900-888f-62a4c73fc879,Soil map Jennings County Indiana,"Shows soil types classification by colors and symbols.; ""Field Operations Bureau of Chemistry and Soils.""; ""Litho Eastern Offset Inc., Balto."" Scale 1:63,360. 1 inch = 1 mile.",Public,JPEG,English,Image,Bureau of Chemistry and Soils,Thematic maps|Soils,,"Kunkel,  D. R.(David Roy), 1901-cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00171"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00171""}",Indiana Historic Maps,"Jennings County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4259679|http://sws.geonames.org/4921868,1932,55de470d-b256-4900-888f-62a4c73fc879,Paper Map,2017-12-8T14:40:7Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00171,"39.055,-85.625","ENVELOPE(-85.8, -85.45, 39.2, 38.91)",1932
2d6025fc-1ec2-4c8b-af14-f2d5ea9584eb,"Soil map, Indiana, Clay county sheet","Shows soil types classification by colors and symbols.; Relief shown by contours and hachures.; Soils surveyed by Grove B. Jones, C.B. Manifold, T.M. Bushnell and R.P. Oyler; ""Base map in part from U.S. Geological Survey sheets.""; ""Field operations Bureau of Soils 1922."" Scale 1:62,500",Public,JPEG,English,Image,The Bureau,Thematic maps|Soils,,"Jones,  Grove B., 1877-cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00122"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00122""}",Indiana Historic Maps,"Clay County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4255843|http://sws.geonames.org/4921868,1922?,2d6025fc-1ec2-4c8b-af14-f2d5ea9584eb,Paper Map,2017-12-8T14:40:7Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00122,"39.395,-87.09","ENVELOPE(-87.23, -86.95, 39.61, 39.18)",1922
4eed5af3-dd09-4dfd-abae-41c859d5e463,"Soil map, Indiana, Adams county sheet","Shows soil types classification by colors and symbols.; Relief shown by contours and hachures.; Soils surveyed by Grove B. Jones, Mark Baldwin, S.C. Jones, Thomas Jabine and T.M. Bushnell.; ""Field operations Bureau of Soils 1921."" Scale 1:63,360. 1 inch=1 mile",Public,JPEG,English,Image,The Bureau,Thematic maps|Soils,,"Jones,  Grove B., 1877-cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00111"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00111""}",Indiana Historic Maps,"Adams County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4917487|http://sws.geonames.org/4921868,1921?,4eed5af3-dd09-4dfd-abae-41c859d5e463,Paper Map,2017-12-8T14:40:8Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00111,"40.755,-84.92","ENVELOPE(-85.06, -84.78, 40.95, 40.56)",1921
9adb4c72-ab22-4546-906b-83908c590b3e,"Soil map, Indiana, Tippecanoe County sheet","Shows soil types classification by colors and symbols.; ""Field Operations, Bureau of Soils, 1905.; ""Breuker & Kessler Co. Phila."" Scale 1:63,360. 1 inch = 1 mile",Public,JPEG,English,Image,The Bureau,Thematic maps|Soils,,"Neill,  N. P.(Nelson Prentice), cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00083"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00083""}",Indiana Historic Maps,"Tippecanoe County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4927230|http://sws.geonames.org/4921868,1905?,9adb4c72-ab22-4546-906b-83908c590b3e,Paper Map,2017-12-8T14:40:8Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00083,"40.385,-86.9","ENVELOPE(-87.1, -86.7, 40.56, 40.21)",1905
15870406-3a22-4c1b-870f-4e46c4312304,"Soil map, St. Joseph County, Indiana","Shows soil types classification by colors and symbols.; ""Surveyed in 1938. Series 1938."" Scale 1:31,680. 2 inches = 1 mile; Polyconic projection",Public,JPEG,English,Image,The Bureau,Thematic maps|Soils,,"Ulrich,  H. P.(Herbert Paul), 1904-cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00081"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00081""}",Indiana Historic Maps,"Saint Joseph County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4925848|http://sws.geonames.org/4921868,1938?,15870406-3a22-4c1b-870f-4e46c4312304,Paper Map,2017-12-8T14:40:8Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00081,"41.595,-86.28","ENVELOPE(-86.51, -86.05, 41.76, 41.43)",1938
0559a5ab-8763-45d9-9712-604f21eb5b04,"Soil map, Indiana, Newton County sheet","Shows soil types classification by colors and symbols.; ""Field Operations, Bureau of Soils, 1905.""; ""A. Hoen & Co. Lith. Baltimore, Md."" Scale 1:63,360. 1 inch = 1 mile",Public,JPEG,English,Image,The Bureau,Thematic maps|Soils,,"Neill,  N. P.(Nelson Prentice), cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00047"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00047""}",Indiana Historic Maps,"Newton County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4924165|http://sws.geonames.org/4921868,1905?,0559a5ab-8763-45d9-9712-604f21eb5b04,Paper Map,2017-12-8T14:40:8Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00047,"40.98,-87.395","ENVELOPE(-87.53, -87.26, 41.23, 40.73)",1905
e015b742-545a-41f5-aba6-e4c9eb060ffe,"Soil map, Indiana, Monroe County sheet","Relief shown by contours.; Shows distribution of soil types by colors and symbols.; In lower margin: Williams & Heintz Co. Washington D.C.; ""Base map in part from U.S. Geological Survey sheets."" Scale approximately 1:63,360.1 inch = 1 mile.",Public,JPEG,English,Image,The Bureau,Thematic maps|Soil|Soils,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00651"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00651""}",Indiana Historic Maps,"Monroe County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4261526|http://sws.geonames.org/4921868,1922,e015b742-545a-41f5-aba6-e4c9eb060ffe,Paper Map,2017-12-8T14:40:8Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00651,"39.755,-86.43","ENVELOPE(-88.08, -84.78, 41.75, 37.76)",1922
513a949a-01d5-4620-ab59-38dc0960978a,"Soil map, Indiana, Wells County sheet","Relief shown by contours.; Shows distribution of soil types by colors and symbols.; In lower margin: Engraved and published by the U.S. Geological Survey. Scale 1:63,360. 1 inch = 1 mile.",Public,JPEG,English,Image,The Bureau,Thematic maps|Soil|Soils,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00209"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00209""}",Indiana Historic Maps,"Wells County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4928008|http://sws.geonames.org/4921868,1915,513a949a-01d5-4620-ab59-38dc0960978a,Paper Map,2017-12-8T14:40:9Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00209,"40.735,-85.24505","ENVELOPE(-85.4301, -85.06, 40.91, 40.56)",1915
828a9dd7-1178-4775-8fb4-ef7c7d3161c9,Areas of sinkholes and sinking-stream basins with locations of cave openings and springs in Central Southern Indiana,"""This map data was compiled in 1997 from information available at the time, but was unpublished until 2002; the map does not reflect any changes in data since 1997.""; Includes location map and text. Scale 1:250,000.",Public,JPEG,English,Image,Indiana Geological Survey,Geological maps|Sinkholes|Springs|Drift|Soils|Caves|Karst,,"Powell,  Richard L., cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00135"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00135""}",Indiana Historic Maps,"Indiana, United States",http://sws.geonames.org/4921868,2002,828a9dd7-1178-4775-8fb4-ef7c7d3161c9,Paper Map,2017-12-8T14:40:9Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00135,"38.87,-86.38","ENVELOPE(-87, -85.76, 39.78, 37.96)",2002
1f6c8c5d-dfc1-43de-9af3-a7c59ab43b70,Map showing sanitary sewer system,"Blue line print.; At head of title: Bloomington, Indiana.; ""July 1954.""; ""J.M. Cason, engineer."" Scale approximately 1:7,700.",Public,JPEG,English,Image,City of Bloomington?,Thematic maps|Sewerage,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00369"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00369""}",Indiana Historic Maps,"Bloomington, Indiana, United States|Indiana, United States",http://sws.geonames.org/4254679|http://sws.geonames.org/4921868,1954?,1f6c8c5d-dfc1-43de-9af3-a7c59ab43b70,Paper Map,2017-12-8T14:40:9Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00369,"39.15505,-86.525","ENVELOPE(-86.55, -86.5, 39.1601, 39.15)",1954
d50be5c2-7eae-45fc-984f-508c16b8d6c5,"General highway and transportation map, St. Joseph County, Indiana","Blueline.; ""State roads revised January 1, 1949.""; ""1937.""; ""71.""; ""Data obtained from ""State-wide Highway Planning Survey.""; Includes chart of Culture in unincorporated places, and location map. Scale 1:130,000. Not ""1 inch =1 mile""; Polyconic projection",Public,JPEG,English,Image,State Highway Commission of Indiana,Road maps|Roads|Soils,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00592"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00592""}",Indiana Historic Maps,"Saint Joseph County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4925848|http://sws.geonames.org/4921868,1949?,d50be5c2-7eae-45fc-984f-508c16b8d6c5,Paper Map,2017-12-8T14:40:9Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00592,"41.595,-86.28","ENVELOPE(-86.51, -86.05, 41.76, 41.43)",1949
daea1323-e648-4706-843e-ab1907a5d7e0,"Map of the city of Terre Haute, Indiana, 1927",Scale not given.,Public,JPEG,English,Image,Moore-Langen Ptg. & Pub. Co.,Cadastral maps|Road maps|Roads|Real property,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00379"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00379""}",Indiana Historic Maps,"Terre Haute, Indiana, United States|Indiana, United States",http://sws.geonames.org/4265737|http://sws.geonames.org/4921868,1927,daea1323-e648-4706-843e-ab1907a5d7e0,Paper Map,2017-12-8T14:40:9Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00379,"39.45505,-87.36005","ENVELOPE(-87.46, -87.2601, 39.5101, 39.4)",1927
3e4cc060-faa4-4c87-8d40-5ee7c03656a3,Memorial Day races at Indianapolis.,"Shows routes, with mileages, to the Memorial Day race at Indianapolis from cities in the United States and five cities in Canada.; ""In order that this map be legible, it is necessary to omit the locations for several hundred newspapers which feature Texaco National Road Reports.""; ""Vol. iv"", ""No. 4."" Scale not given.",Public,JPEG,English,Image,Texaco National Road Reports,Thematic maps Road maps|Roads--United States--Maps.|Roads,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00368"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00368""}",Indiana Historic Maps,"Indianapolis, Indiana, United States|Indiana, United States",http://sws.geonames.org/4259418|http://sws.geonames.org/4921868,1931,3e4cc060-faa4-4c87-8d40-5ee7c03656a3,Paper Map,2017-12-8T14:40:10Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00368,"36.955,-95.665","ENVELOPE(-124.45, -66.88, 49.31, 24.6)",1931
068fa61b-2de8-415b-a371-2eae10825c4f,"Get out & go guide: trails, tours, & farm markets","Includes index of cities.; Advertisements, ""Harvest calendar"" and descriptive indexes to ""Roadside markets and u-pick farms"", ""Train Rides"", ""Driving routes"", ""Marked bike routes"", ""Canoeing outfitters, ""Indiana wineries"", ""Marked hiking trails"", and ""Horseback riding"" on verso.; Distributed by the Indiana Department of Commerce, Tourism Development Division. Scale approximately 1:530,000",Public,JPEG,English,Image,Northwood Map Publishers,Tourist maps|Tourist Road maps|Roads,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00361"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00361""}",Indiana Historic Maps,"Indiana, United States",http://sws.geonames.org/4921868,1998?,068fa61b-2de8-415b-a371-2eae10825c4f,Paper Map,2017-12-8T14:40:10Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00361,"39.805,-86.43","ENVELOPE(-88.11, -84.75, 41.75, 37.86)",1998
7c30f190-7963-421c-abe6-59de88cce220,"Here's your ticket to safe, worry-free work zone travel: '94 road improvements","""Please note ... only major highway and interstate improvement projects are included in this brochure. Information contained is accurate as of February 1, 1994 and is subject to change.; Includes text. Scale not given.",Public,JPEG,English,Image,Indiana Dept. of Transportation,Road maps Thematic maps|Roads,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00258"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00258""}",Indiana Historic Maps,"Indiana, United States",http://sws.geonames.org/4921868,1994?,7c30f190-7963-421c-abe6-59de88cce220,Paper Map,2017-12-8T14:40:10Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00258,"39.755,-86.43","ENVELOPE(-88.08, -84.78, 41.75, 37.76)",1994
eb01b59d-3054-4d5a-b516-e3dbc728b246,"Official road map of Marion County, Indiana: showing township and free gravel roads","""H.C. Bauer Eng. Co.""; Copy 1 has red annotations. Scale 1:63,360. 1 inch = 1 mile.",Public,JPEG,English,Image,Indianapolis Map & Platting Co.,Road maps|Roads,,"Palmer,  Thos. W.(Thomas W.), cartographer.",Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00652"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00652""}",Indiana Historic Maps,"Indianapolis, Indiana, United States|Marion County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4259418|http://sws.geonames.org/4260977|http://sws.geonames.org/4921868,1905,eb01b59d-3054-4d5a-b516-e3dbc728b246,Paper Map,2017-12-8T14:40:10Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00652,"39.7601,-86.12005","ENVELOPE(-86.3101, -85.93, 39.9101, 39.6101)",1905
99da0263-a770-4c5a-b834-378980a8292f,"General highway and transportation map, DeKalb County, Indiana","Blue line print.; ""State roads rev. to Jan. 1949.""; ""Data obtained from Statewide Highway Planning Survey.""; Includes chart ""Culture in unincorporated places"" and location map.; ""1937.""; ""17."" Scale 1:63,360. 1 inch =1 mile.; Polyconic projection",Public,JPEG,English,Image,The Commission,Road maps|Roads,,,Indiana,"{""http://schema.org/url"":""http://purl.dlib.indiana.edu/iudl/images/VAC3073/VAC3073-M-00643"",""http://schema.org/downloadUrl"":""https://purl.dlib.indiana.edu/iudl/images/VAC3073/screen/VAC3073-M-00643""}",Indiana Historic Maps,"De Kalb County, Indiana, United States|Indiana, United States",http://sws.geonames.org/4919554|http://sws.geonames.org/4921868,1949?,99da0263-a770-4c5a-b834-378980a8292f,Paper Map,2017-12-8T14:40:10Z,https://purl.dlib.indiana.edu/iudl/images/VAC3073/thumbnail/VAC3073-M-00643,"41.395,-85","ENVELOPE(-85.2, -84.8, 41.53, 41.26)",1949
