dc_identifier_s,dc_title_s,dc_description_s,dc_rights_s,dc_format_s,dc_language_s,dc_type_s,dc_publisher_sm__-,dc_creator_sm,dc_subject_sm,dct_provenance_s,dct_references_s,dct_isPartOf_sm,dct_issued_s,dct_temporal_sm__-,dct_spatial_sm,dc_relation_sm,thumbnail_path_ss,layer_slug_s,layer_geom_type_s,layer_modified_dt,centroid_s,solr_geom,solr_year_i
958e075a-3785-43d9-9e95-0d4403e80f96,"Atlas and Plat Book of Story County, Iowa, 1926","(Kenyon Company Inc., 1926, Atlas and Plat Book of Story County, Iowa); 1 atlas: b&w.; 38 X 42 cm. No commercial reproduction or distribution of this file is permitted without permission. Iowa State University Library (Ames)",Public,JPEG,eng,Image,"Kenyon Company (Des Moines, Iowa)",,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/8457""}",Iowa Counties Historic Atlases,1926,1926,"Story County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4877685|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/8457,958e075a-3785-43d9-9e95-0d4403e80f96,Paper Map,2017-12-8T15:0:33Z,"42.03532981875,-93.46631240845","ENVELOPE(-93.700881958, -93.2317428589, 42.2084541321, 41.8622055054)",1926
a56fcaa1-b66e-44be-86d4-1436d2eb1b91,"Atlas of Sac County, Iowa, 1912","(Midland Map Co., 1912, Atlas of Sac County, Iowa); 1 atlas: b&w.; 39 X 38 cm. Material in the public domain. No restrictions on use. Iowa State University Library (Ames)",Public,JPEG,eng,Image,Midland Map Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/8409""}",Iowa Counties Historic Atlases,1912,1912,"Sac County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4873899|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/8409,a56fcaa1-b66e-44be-86d4-1436d2eb1b91,Paper Map,2017-12-8T15:0:33Z,"42.38532066345,-95.1229286194","ENVELOPE(-95.3883743286, -94.8574829102, 42.5610923767, 42.2095489502)",1912
71001dd1-73e7-40ff-94e5-d48846d31d7a,"Atlas of Hardin County, Iowa, 1918","(Midland Map Co., 1918, Atlas of Hardin County, Iowa); 1 atlas: b&w.; 43 X 44 cm. Material in the public domain. No restrictions on use. Iowa State University Library (Ames)",Public,JPEG,eng,Image,Midland Map Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/8212""}",Iowa Counties Historic Atlases,1918,1918,"Hardin County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4859771|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/8212,71001dd1-73e7-40ff-94e5-d48846d31d7a,Paper Map,2017-12-8T15:0:33Z,"42.38255310055,-93.25122451785","ENVELOPE(-93.5002059937, -93.002243042, 42.5570220947, 42.2080841064)",1918
a5210cbb-1f2a-4f03-ae5c-b0120c72dfd5,"Atlas of Polk County, Iowa, 1902","(Arthur M. Hovey, 1902, Atlas of Polk County, Iowa); 1 atlas: b&w.; 39 X 41 cm. Material in the public domain. No restrictions on use. Iowa State University Library (Ames)",Public,JPEG,eng,Image,Arthur M. Hovey,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/8183""}",Iowa Counties Historic Atlases,1902,1902,"Polk County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4871782|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/8183,a5210cbb-1f2a-4f03-ae5c-b0120c72dfd5,Paper Map,2017-12-8T15:0:33Z,"41.67176246645,-93.5733680725","ENVELOPE(-93.8163757324, -93.3303604126, 41.8624763489, 41.481048584)",1902
e68a8245-6c6e-43e5-bb20-18d93f9451bb,"Atlas of Cerro Gordo County, Iowa, 1912","(Anderson Publishing Co., 1912, Atlas of Cerro Gordo County, Iowa); 1 atlas: b&w.; 33 X 37 cm. Material in the public domain. No restrictions on use. Iowa State University Library (Ames)",Public,JPEG,eng,Image,Anderson Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/8156""}",Iowa Counties Historic Atlases,1912,1912,"Cerro Gordo County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4851093|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/8156,e68a8245-6c6e-43e5-bb20-18d93f9451bb,Paper Map,2017-12-8T15:0:34Z,"43.08235549925,-93.2615470886","ENVELOPE(-93.4989547729, -93.0241394043, 43.2576255798, 42.9070854187)",1912
9e72e3b1-ecf6-4392-a8a4-8cab8b5507aa,"Plat Book of Benton County, Iowa, 1885","(Warner & Foote, 1885, Plat Book of Benton County, Iowa); 1 atlas: b&w.; 38 X 45 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City)",Public,JPEG,eng,Image,Warner & Foote,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/8120""}",Iowa Counties Historic Atlases,1885,1885,"Benton County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4848237|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/8120,9e72e3b1-ecf6-4392-a8a4-8cab8b5507aa,Paper Map,2017-12-8T15:0:34Z,"42.0801849365,-92.0657081604","ENVELOPE(-92.2995758057, -91.8318405151, 42.2986755371, 41.8616943359)",1885
1d755f48-c655-48bf-86da-164f2a54e648,"Plat Book of Bremer County, Iowa, 1894","(Union Publishing Co., 1894, Plat Book of Bremer County, Iowa); 1 atlas: b&w.; 39 X 45 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City)",Public,JPEG,eng,Image,Union Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/8085""}",Iowa Counties Historic Atlases,1894,1894,"Bremer County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4849288|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/8085,1d755f48-c655-48bf-86da-164f2a54e648,Paper Map,2017-12-8T15:0:34Z,"42.7734680176,-92.3189277649","ENVELOPE(-92.5553970337, -92.0824584961, 42.9062576294, 42.6406784058)",1894
6457ba3f-66c4-43eb-80c6-1143c922cc8a,"Atlas of Crawford County, Iowa, 1920","(Anderson Publishing Co., 1920, Atlas of Crawford County, Iowa); 1 atlas: b&w.; 28 X 45 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City)",Public,JPEG,eng,Image,Anderson Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/8049""}",Iowa Counties Historic Atlases,1920,1920,"Crawford County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4853012|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/8049,6457ba3f-66c4-43eb-80c6-1143c922cc8a,Paper Map,2017-12-8T15:0:34Z,"42.0358982086,-95.3823890686","ENVELOPE(-95.6734542847, -95.0913238525, 42.2099151611, 41.8618812561)",1920
c9fc8642-e94d-48e3-99fc-edd625cde512,"Atlas of Iowa County, Iowa, 1900","(Huebinger Survey and Map Publ. Co., 1900, Atlas of Iowa County, Iowa); 1 atlas: b&w.; 39 X 47 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City)",Public,JPEG,eng,Image,Huebinger Survey and Map Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/7992""}",Iowa Counties Historic Atlases,1900,1900,"Iowa County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4831820|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/7992,c9fc8642-e94d-48e3-99fc-edd625cde512,Paper Map,2017-12-8T15:0:34Z,"41.68614196775,-92.06432724","ENVELOPE(-92.301651001, -91.827003479, 41.8626937866, 41.5095901489)",1900
3dd7f046-f877-440c-aa5a-8ce219b908fc,"Atlas of Appanoose County, Iowa, 1915","(Midland Map Co., 1915, Atlas of Appanoose County, Iowa); 1 atlas: b&w.; 36 X 43 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City)",Public,JPEG,eng,Image,Midland Map Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/7937""}",Iowa Counties Historic Atlases,1915,1915,"Appanoose County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4847063|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/7937,3dd7f046-f877-440c-aa5a-8ce219b908fc,Paper Map,2017-12-8T15:0:35Z,"40.74113845825,-92.8688774109","ENVELOPE(-93.0988388062, -92.6389160156, 40.8984031677, 40.5838737488)",1915
fe8b3472-0546-4b9b-8254-d3a5c7f9fe36,"Atlas of Fremont County, Iowa, 1920","(Anderson Publ. Co., 1920, Atlas of Fremont County, Iowa); 1 atlas: b&w.; 38 X 45 cm. Material in the public domain. No restrictions on use. State Historical Society of Iowa (Iowa City)",Public,JPEG,eng,Image,Anderson Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/7896""}",Iowa Counties Historic Atlases,1920,1920,"Fremont County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4857806|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/7896,fe8b3472-0546-4b9b-8254-d3a5c7f9fe36,Paper Map,2017-12-8T15:0:35Z,"40.7417640686,-95.6294937134","ENVELOPE(-95.8883132935, -95.3706741333, 40.90234375, 40.5811843872)",1920
cf105ced-21f4-4467-9963-11ba78eb0fe3,"An Atlas of Buchanan County, 1923","(The Independence Conservative, 1923, An Atlas of Buchanan County, Iowa); 1 atlas: b&w; 31 X 24 cm. No known copyright restrictions. State Historical Society of Iowa (Iowa City)",Public,JPEG,eng,Image,The Independence Conservative,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/7852""}",Iowa Counties Historic Atlases,1923,1923,"Buchanan County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4849598|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/7852,cf105ced-21f4-4467-9963-11ba78eb0fe3,Paper Map,2017-12-8T15:0:35Z,"42.4698009491,-91.839931488","ENVELOPE(-92.0829620361, -91.5969009399, 42.6437072754, 42.2958946228)",1923
c11a75ff-4c85-4fc0-a007-b737fe613f4c,"Plat Book of Clinton County, Iowa, 1894","(North West Publishing Co., 1894, Plat Book of Clinton County, Iowa); 1 atlas: b&w.; 41 X 46 cm. Material in the public domain. No restrictions on use. Iowa State University Library (Ames)",Public,JPEG,eng,Image,North West Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/7816""}",Iowa Counties Historic Atlases,1894,1894,"Clinton County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4852032|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/7816,c11a75ff-4c85-4fc0-a007-b737fe613f4c,Paper Map,2017-12-8T15:0:35Z,"41.8810157776,-90.5196647644","ENVELOPE(-90.9000167847, -90.1393127441, 42.0339622498, 41.7280693054)",1894
44353c1a-9a8c-4f9f-a4f0-f02fef936bc8,"Atlas of Sioux County, Iowa, 1923","(Anderson Publishing Co., 1923, Atlas of Sioux County, Iowa); 1 atlas: b&w.; 31 X 42 cm. No commercial reproduction of distribution of this file is permitted without permission. Iowa State University Library (Ames)",Public,JPEG,eng,Image,Anderson Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/7763""}",Iowa Counties Historic Atlases,1923,1923,"Sioux County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4876545|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/7763,44353c1a-9a8c-4f9f-a4f0-f02fef936bc8,Paper Map,2017-12-8T15:0:35Z,"43.085231781,-96.21157836915","ENVELOPE(-96.56590271, -95.8572540283, 43.2614631653, 42.9090003967)",1923
a4aecaee-07d3-4566-a1ba-73a7a05e9b17,"Souvenir Atlas of Story County, Iowa, 1908","(Payne & Son Publishers, 1908, Souvenir Atlas of Story County, Iowa); 1 atlas: b&w.; 30 X 35 cm. Material in the public domain. No restrictions on use. Iowa State University Library (Ames)",Public,JPEG,eng,Image,Payne & Son Publishers,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/7711""}",Iowa Counties Historic Atlases,1908,1908,"Story County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4877685|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/7711,a4aecaee-07d3-4566-a1ba-73a7a05e9b17,Paper Map,2017-12-8T15:0:35Z,"42.03532981875,-93.46631240845","ENVELOPE(-93.700881958, -93.2317428589, 42.2084541321, 41.8622055054)",1908
7fe027da-2057-4650-a79b-b8638a01ca2c,"Plat Book of Lucas County, Iowa, 1896","Plat Book of Lucas County, Iowa (Racine, WI: Kace Publishing Co., 1896); 1 atlas: b&w.; 40 X 46 cm. Material in the public domain. No restrictions on use. Lucas County Historical Society",Public,JPEG,eng,Image,Kace Publishing Company,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/7667""}",Iowa Counties Historic Atlases,1896,1896,"Lucas County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4865617|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/7667,7fe027da-2057-4650-a79b-b8638a01ca2c,Paper Map,2017-12-8T15:0:36Z,"41.02844429015,-93.32949829105","ENVELOPE(-93.5606155396, -93.0983810425, 41.1598358154, 40.8970527649)",1896
3136d92f-b0e9-4938-a4b0-0a86815f8a87,"Atlas of Lucas County, Iowa, 1912","(Midland Map Co., 1912, Atlas of Lucas County, Iowa); 1 atlas: b&w.; 35 X 42 cm. Material in the public domain. No restrictions on use. Lucas County Historical Society",Public,JPEG,eng,Image,Midland Map Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/7641""}",Iowa Counties Historic Atlases,1912,1912,"Lucas County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4865617|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/7641,3136d92f-b0e9-4938-a4b0-0a86815f8a87,Paper Map,2017-12-8T15:0:36Z,"41.02844429015,-93.32949829105","ENVELOPE(-93.5606155396, -93.0983810425, 41.1598358154, 40.8970527649)",1912
dbf7adbc-bd60-4785-a921-0f2e8dbfb7c9,"Atlas and Plat Book of Dallas County, Iowa, 1930","(Kean Map Co., 1930, Atlas and Plat Book of Dallas County, Iowa); 1 atlas: b&w.; 31 X 39 cm. No known copyright restrictions. Iowa State University Library (Ames)",Public,JPEG,eng,Image,Kean Map Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/7625""}",Iowa Counties Historic Atlases,1930,1930,"Dallas County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4853335|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/7625,dbf7adbc-bd60-4785-a921-0f2e8dbfb7c9,Paper Map,2017-12-8T15:0:36Z,"41.6820259094,-94.03659820555","ENVELOPE(-94.2813415527, -93.7918548584, 41.8626556396, 41.5013961792)",1930
f2780816-ac87-4660-84e4-64d3c7cabe48,"Plat Book of Humboldt County, Iowa, 1896","(North West Publishing, 1896, Plat Book of Humboldt County, Iowa); 1 atlas: b&w.; 40 X 48 cm. Material in the public domain. No restrictions on use. Iowa State University Library (Ames)",Public,JPEG,eng,Image,North West Publishing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/7598""}",Iowa Counties Historic Atlases,1896,1896,"Humboldt County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4861343|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/7598,f2780816-ac87-4660-84e4-64d3c7cabe48,Paper Map,2017-12-8T15:0:36Z,"42.7755126953,-94.20850753785","ENVELOPE(-94.4457092285, -93.9713058472, 42.9076004028, 42.6434249878)",1896
c4a614f9-b07d-4590-a4c7-1ae13647f96e,"Standard Atlas of Montgomery County, Iowa, 1907","(Geo. A. Ogle and Co., 1907, Standard Atlas of Montgomery County, Iowa); 1 atlas: b&w.; 40 X 46 cm. Material in the public domain. No restrictions on use. Iowa State University Library (Ames)",Public,JPEG,eng,Image,Geo. A. Ogle & Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/7564""}",Iowa Counties Historic Atlases,1907,1907,"Montgomery County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4867788|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/7564,c4a614f9-b07d-4590-a4c7-1ae13647f96e,Paper Map,2017-12-8T15:0:37Z,"41.03024101255,-95.15689849855","ENVELOPE(-95.3845443726, -94.9292526245, 41.1595687866, 40.9009132385)",1907
666175c0-d200-4fed-a50e-011ef8b7a679,"Atlas of Humboldt County, Iowa, 1915","(Messenger Printing Co., 1915, Atlas of Humboldt County, Iowa); 1 atlas: b&w.; 36 X 41 cm. Material in the public domain. No restrictions on use. Iowa State University Library (Ames)",Public,JPEG,eng,Image,Messenger Printing Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/7515""}",Iowa Counties Historic Atlases,1915,1915,"Humboldt County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4861343|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/7515,666175c0-d200-4fed-a50e-011ef8b7a679,Paper Map,2017-12-8T15:0:37Z,"42.7755126953,-94.20850753785","ENVELOPE(-94.4457092285, -93.9713058472, 42.9076004028, 42.6434249878)",1915
f3c17da0-c75e-4173-b647-29a30cbb8bad,"Atlas of Greene County, Iowa, 1909","(Midland Map Co., 1909, Atlas of Greene County, Iowa); 1 atlas: b&w; 31 X 36 cm. Material in the public domain. No restrictions on use. Iowa State University Library (Ames)",Public,JPEG,eng,Image,Midland Map Co.,,Atlases|Real property|Land ownership,Iowa,"{""http://schema.org/url"":""http://digital.lib.uiowa.edu/cdm/ref/collection/atlases/id/7467""}",Iowa Counties Historic Atlases,1909,1909,"Greene County, Iowa, United States|Iowa, United States",http://sws.geonames.org/4859214|http://sws.geonames.org/4862182,http://digital.lib.uiowa.edu/utils/getthumbnail/collection/atlases/id/7467,f3c17da0-c75e-4173-b647-29a30cbb8bad,Paper Map,2017-12-8T15:0:37Z,"42.0353527069,-94.39754867555","ENVELOPE(-94.6302261353, -94.1648712158, 42.2090911865, 41.8616142273)",1909
